time;data;year;month;su;label;tillage;tillage_d;ov_time;conv;time_conv;cover;crop;x;y;coor1;cood2;state;muni;ID;prof;FCO2;v1;v2;v3;v4;v5;v6;v7;v8;v9;v10;v11;v12;v13;v14;v15;v16;v17;v18;v19;v20;v21
Espacial;03/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11417;01/03/1986;31;coberto;eucalipto;30;90;7749821.85;458447.46;MS;Selvíria;90;0-0.1;3.86;21.9;14.60818334;5.1;39;9;1.7;56;24;38;81.7;119.7;68;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;03/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11417;01/03/1986;31;coberto;eucalipto;35;90;7749821.85;458447.46;MS;Selvíria;91;0-0.1;5.21;21.6;12.38827207;4.5;35;8;1.3;36;19;64;56.3;120.3;47;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;03/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11417;01/03/1986;31;coberto;eucalipto;40;90;7749821.85;458447.46;MS;Selvíria;92;0-0.1;4.04;21.9;12.74806283;4.8;40;11;1.6;46;21;52;68.6;120.6;57;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;03/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11417;01/03/1986;31;coberto;eucalipto;45;90;7749821.85;458447.46;MS;Selvíria;93;0-0.1;5.51;22.3;11.44741151;4.5;37;8;1.4;25;15;72;41.4;113.4;37;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;03/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11417;01/03/1986;31;coberto;eucalipto;50;90;7749821.85;458447.46;MS;Selvíria;94;0-0.1;2.42;21.6;14.33072379;4.9;32;6;1.2;30;16;38;47.2;85.2;55;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;03/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11417;01/03/1986;31;coberto;eucalipto;70;90;7749821.85;458447.46;MS;Selvíria;95;0-0.1;3.52;22.2;16.62268671;5;39;11;1.7;50;31;52;82.7;134.7;61;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;03/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11417;01/03/1986;31;coberto;eucalipto;90;90;7749821.85;458447.46;MS;Selvíria;96;0-0.1;6.44;22.4;15.74822892;5.4;39;17;1.4;66;33;34;100.4;134.4;75;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;03/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11417;01/03/1986;31;coberto;eucalipto;0;100;7749821.85;458447.46;MS;Selvíria;97;0-0.1;3.32;22.2;13.66910436;4.3;32;5;1.1;12;14;64;27.1;91.1;30;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;03/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11417;01/03/1986;31;coberto;eucalipto;20;100;7749821.85;458447.46;MS;Selvíria;98;0-0.1;3.89;21.3;14.18951802;4.2;15;1;1.1;4;4;34;9.1;43.1;21;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;03/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11417;01/03/1986;31;coberto;eucalipto;40;100;7749821.85;458447.46;MS;Selvíria;99;0-0.1;5.05;22.2;10.40828629;4.1;35;6;1.7;11;9;64;21.7;85.7;25;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;03/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11417;01/03/1986;31;coberto;eucalipto;60;100;7749821.85;458447.46;MS;Selvíria;100;0-0.1;4.92;22.4;19.93689143;52;45;9;2;47;22;34;71;105;68;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;03/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11417;01/03/1986;31;coberto;eucalipto;80;100;7749821.85;458447.46;MS;Selvíria;101;0-0.1;3.37;21.8;12.04249196;4.6;30;6;1.4;24;17;52;42.4;94.4;45;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;03/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11417;01/03/1986;31;coberto;eucalipto;100;100;7749821.85;458447.46;MS;Selvíria;102;0-0.1;7.69;22.5;13.62063511;4.8;32;5;1.5;16;17;38;34.5;72.5;48;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;0;0;7749821.85;458447.46;MS;Selvíria;1;0-0.1;1.94;20.2;12.16821649;4.4;31;3;0.8;33;13;52;46.8;98.8;47;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;20;0;7749821.85;458447.46;MS;Selvíria;2;0-0.1;1.55;21.5;6.250267243;3.8;32;6;1.9;14;12;98;27.9;125.9;22;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;40;0;7749821.85;458447.46;MS;Selvíria;3;0-0.1;3.35;21.3;9.254122814;3.7;39;6;1.4;12;13;98;26.4;124.4;21;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;60;0;7749821.85;458447.46;MS;Selvíria;4;0-0.1;2.47;21.3;6.047020188;3.9;38;5;0.9;14;11;98;25.9;123.9;21;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;80;0;7749821.85;458447.46;MS;Selvíria;5;0-0.1;4.27;20.3;8.734242;4;29;4;0.9;12;15;72;27.9;99.9;28;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;100;0;7749821.85;458447.46;MS;Selvíria;6;0-0.1;3.35;21.5;7.305195382;4;31;5;0.6;14;17;88;31.6;119.6;26;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;10;10;7749821.85;458447.46;MS;Selvíria;7;0-0.1;4.99;22.7;9.845202627;3.7;27;5;1.1;3;9;98;13.1;111.1;12;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;15;10;7749821.85;458447.46;MS;Selvíria;8;0-0.1;3.89;21.9;8.951607823;3.9;29;4;0.8;8;12;72;20.8;92.8;22;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;20;10;7749821.85;458447.46;MS;Selvíria;9;0-0.1;2.58;22.6;4.615864786;3.8;22;4;0.7;4;8;72;12.7;84.7;15;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;25;10;7749821.85;458447.46;MS;Selvíria;10;0-0.1;2.38;21.7;9.291722118;3.8;24;4;0.7;6;8;72;14.7;86.7;17;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;30;10;7749821.85;458447.46;MS;Selvíria;11;0-0.1;2.09;22;10.59469902;3.9;29;5;1;9;9;72;19;91;21;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;50;10;7749821.85;458447.46;MS;Selvíria;12;0-0.1;3.81;21.6;6.56359602;4.2;24;4;0.8;13;12;58;25.8;83.8;31;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;55;10;7749821.85;458447.46;MS;Selvíria;13;0-0.1;3.11;21.7;11.38470203;4.1;35;9;2;25;13;64;40;104;38;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;60;10;7749821.85;458447.46;MS;Selvíria;14;0-0.1;4.76;22.2;9.727914877;3.9;28;5;1.2;7;9;72;17.2;89.2;19;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;65;10;7749821.85;458447.46;MS;Selvíria;15;0-0.1;6.46;22;10.67799771;3.5;43;6;1.3;2;8;121;11.3;132.3;9;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;70;10;7749821.85;458447.46;MS;Selvíria;16;0-0.1;4.45;21.6;12.2228878;3.5;37;7;1.6;5;10;121;16.6;137.6;12;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;90;10;7749821.85;458447.46;MS;Selvíria;17;0-0.1;2.23;20.9;12.13181783;4.2;29;5;0.9;16;13;58;29.9;87.9;34;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;0;20;7749821.85;458447.46;MS;Selvíria;18;0-0.1;3.38;21.3;10.07338269;4.1;25;3;0.8;12;11;52;23.8;75.8;31;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;10;20;7749821.85;458447.46;MS;Selvíria;19;0-0.1;3.11;21.6;9.902230562;3.9;31;4;0.9;10;9;72;19.9;91.9;22;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;15;20;7749821.85;458447.46;MS;Selvíria;20;0-0.1;3.03;21.6;9.39932819;4;24;3;1;5;9;58;15;73;21;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;20;20;7749821.85;458447.46;MS;Selvíria;21;0-0.1;2.42;21.8;10.60660499;3.9;29;4;1.1;8;9;72;18.1;90.1;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;25;20;7749821.85;458447.46;MS;Selvíria;22;0-0.1;2.47;21.6;8.987629497;3.9;26;4;1;7;9;64;17;81;21;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;30;20;7749821.85;458447.46;MS;Selvíria;23;0-0.1;2.06;22.2;11.0348815;5.7;35;7;1.1;74;13;25;88.1;113.1;78;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;40;20;7749821.85;458447.46;MS;Selvíria;24;0-0.1;3.47;22.3;10.05809226;3.7;34;6;1.3;10;10;88;21.3;109.3;19;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;50;20;7749821.85;458447.46;MS;Selvíria;25;0-0.1;1.1;21.2;1.96226324;4;28;6;1.7;14;12;58;27.7;85.7;32;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;55;20;7749821.85;458447.46;MS;Selvíria;26;0-0.1;3.32;22.2;11.16536829;3.8;28;6;1.5;8;9;80;18.5;98.5;19;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;60;20;7749821.85;458447.46;MS;Selvíria;27;0-0.1;3.27;21.9;13.59073066;4.1;31;6;1.5;19;14;64;34.5;98.5;35;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;65;20;7749821.85;458447.46;MS;Selvíria;28;0-0.1;2.6;22.2;10.38396228;4;26;5;1;8;10;64;19;83;23;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;70;20;7749821.85;458447.46;MS;Selvíria;29;0-0.1;1.97;21.2;15.03795877;3.8;29;5;1;8;10;28;19;47;40;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;80;20;7749821.85;458447.46;MS;Selvíria;30;0-0.1;3.31;21.1;10.16032242;4.1;22;3;0.9;9;12;52;21.9;73.9;30;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;100;20;7749821.85;458447.46;MS;Selvíria;31;0-0.1;1.55;21.6;7.854485844;5.3;29;4;0.8;49;15;34;64.8;98.8;66;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;10;30;7749821.85;458447.46;MS;Selvíria;32;0-0.1;3.39;21.5;9.774806944;4;22;2;1.2;5;7;52;13.2;65.2;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;15;30;7749821.85;458447.46;MS;Selvíria;33;0-0.1;1.67;21.1;10.57059741;4.1;29;3;0.9;11;10;52;21.9;73.9;30;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;20;30;7749821.85;458447.46;MS;Selvíria;34;0-0.1;2.23;21.3;11.54595283;3.9;27;4;1.1;8;9;58;18.1;76.1;24;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;25;30;7749821.85;458447.46;MS;Selvíria;35;0-0.1;1.89;21.1;7.702087951;3.8;29;5;0.9;6;9;72;15.9;87.9;18;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;30;30;7749821.85;458447.46;MS;Selvíria;36;0-0.1;2.19;21;11.77601885;4.6;35;6;0.9;40;14;42;54.9;96.9;57;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;50;30;7749821.85;458447.46;MS;Selvíria;37;0-0.1;3.49;21.8;11.48394985;3.8;28;5;1;10;7;72;18;90;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;55;30;7749821.85;458447.46;MS;Selvíria;38;0-0.1;2.95;21.8;14.47044203;4;33;5;0.9;15;10;64;25.9;89.9;29;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;60;30;7749821.85;458447.46;MS;Selvíria;39;0-0.1;2.16;21.1;8.282349669;4.2;30;6;1;16;12;52;29;81;36;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;65;30;7749821.85;458447.46;MS;Selvíria;40;0-0.1;2.03;21.8;5.723339669;3.9;30;6;1.2;9;11;64;21.2;85.2;25;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;70;30;7749821.85;458447.46;MS;Selvíria;41;0-0.1;1.79;20.8;12.53774043;4.1;29;6;1.2;17;13;58;31.2;89.2;35;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;90;30;7749821.85;458447.46;MS;Selvíria;42;0-0.1;2.34;21.2;10.34090521;4.3;34;7;1.3;23;15;52;39.3;91.3;43;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;0;40;7749821.85;458447.46;MS;Selvíria;43;0-0.1;2.49;21.8;9.237689725;4.3;34;6;1.3;17;15;58;33.3;91.3;36;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;20;40;7749821.85;458447.46;MS;Selvíria;44;0-0.1;1.96;21.5;11.34431968;4.3;28;4;1.1;12;10;42;23.1;65.1;35;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;40;40;7749821.85;458447.46;MS;Selvíria;45;0-0.1;2.06;21.1;10.11562951;3.9;36;8;1.9;9;8;80;18.9;98.9;19;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;60;40;7749821.85;458447.46;MS;Selvíria;46;0-0.1;2.62;22;8.933160547;3.9;31;6;2.4;5;10;72;17.4;89.4;19;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;80;40;7749821.85;458447.46;MS;Selvíria;47;0-0.1;4.07;21.8;10.94718427;4.4;33;6;1.7;17;16;47;34.7;81.7;42;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;100;40;7749821.85;458447.46;MS;Selvíria;48;0-0.1;4.67;21.4;8.896496991;4.2;30;5;1.2;22;17;47;40.2;87.2;46;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;10;50;7749821.85;458447.46;MS;Selvíria;49;0-0.1;1.67;20.7;9.679883775;4;18;2;0.7;4;7;52;11.7;63.7;18;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;30;50;7749821.85;458447.46;MS;Selvíria;50;0-0.1;0.65;20.7;7.834038923;4.1;23;4;1;9;11;58;21;79;27;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;50;50;7749821.85;458447.46;MS;Selvíria;51;0-0.1;1.74;20.8;13.05235982;4.5;25;5;1.1;21;13;47;35.1;82.1;43;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;70;50;7749821.85;458447.46;MS;Selvíria;52;0-0.1;1.78;19.2;12.37890105;4.2;19;3;0.7;6;10;47;16.7;63.7;26;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;90;50;7749821.85;458447.46;MS;Selvíria;53;0-0.1;1.75;20.1;11.80067036;4.2;20;2;0.7;5;8;47;13.7;60.7;23;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;0;60;7749821.85;458447.46;MS;Selvíria;54;0-0.1;3.42;21.4;11.40103122;4.2;28;6;1;11;12;42;24;66;36;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;20;60;7749821.85;458447.46;MS;Selvíria;55;0-0.1;2.93;20.3;9.476288838;5.7;37;12;1.4;75;19;31;95.4;126.4;75;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;40;60;7749821.85;458447.46;MS;Selvíria;56;0-0.1;2.65;21.1;10.02643047;4.1;28;8;1.3;10;11;64;22.3;86.3;26;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;60;60;7749821.85;458447.46;MS;Selvíria;57;0-0.1;2.06;21.1;11.52600113;4.1;29;6;1.1;8;13;64;22.1;86.1;26;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;70;60;7749821.85;458447.46;MS;Selvíria;58;0-0.1;2.71;21.7;15.50786433;4.6;41;7;1.5;32;22;52;55.5;107.5;52;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;75;60;7749821.85;458447.46;MS;Selvíria;59;0-0.1;2.17;21.1;11.13485543;4.5;32;7;1.7;20;18;52;39.7;91.7;43;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;80;60;7749821.85;458447.46;MS;Selvíria;60;0-0.1;3.99;21.7;11.60046863;4;37;6;1.5;10;16;72;27.5;99.5;28;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;85;60;7749821.85;458447.46;MS;Selvíria;61;0-0.1;3.52;21.9;15.37168341;4.2;34;10;1.8;12;14;64;27.8;91.8;30;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;90;60;7749821.85;458447.46;MS;Selvíria;62;0-0.1;3.65;21.7;9.269536131;4.3;38;7;1.8;27;22;58;50.8;108.8;47;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;100;60;7749821.85;458447.46;MS;Selvíria;63;0-0.1;3.47;21.2;10.04813591;4.5;28;9;1.8;19;19;58;39.8;97.8;41;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;10;70;7749821.85;458447.46;MS;Selvíria;64;0-0.1;3.92;20.6;11.98565896;4.4;36;9;1.4;22;18;58;41.4;99.4;42;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;30;70;7749821.85;458447.46;MS;Selvíria;65;0-0.1;3.84;21.4;11.97178235;4.1;34;9;1.5;10;10;72;21.5;93.5;23;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;35;70;7749821.85;458447.46;MS;Selvíria;66;0-0.1;3.02;22.1;5.635071384;4.5;32;6;1.1;21;15;42;37.1;79.1;47;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;40;70;7749821.85;458447.46;MS;Selvíria;67;0-0.1;2.99;21.7;11.08548624;4.1;33;8;2.1;11;11;80;24.1;104.1;23;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;45;70;7749821.85;458447.46;MS;Selvíria;68;0-0.1;2.72;21.5;19.03544935;4.3;41;11;3;24;15;52;42;94;45;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;50;70;7749821.85;458447.46;MS;Selvíria;69;0-0.1;4.07;21.1;13.60562398;4;31;6;1;7;11;72;19;91;21;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;70;70;7749821.85;458447.46;MS;Selvíria;70;0-0.1;4.58;20;11.83440169;4.3;26;4;1.2;14;13;52;28.2;80.2;35;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;75;70;7749821.85;458447.46;MS;Selvíria;71;0-0.1;3.65;21.2;12.27790087;4.5;41;7;1.3;27;16;52;44.3;96.3;46;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;80;70;7749821.85;458447.46;MS;Selvíria;72;0-0.1;3.52;19.9;10.57973408;5.2;40;10;2;55;19;34;76;110;69;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;85;70;7749821.85;458447.46;MS;Selvíria;73;0-0.1;2.46;21.8;9.688989297;4.8;36;8;2.2;26;20;42;48.2;90.2;53;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/06/2017;2017;6;reflorestamento;EU;não;01/03/1986;11424;01/03/1986;31;coberto;eucalipto;90;70;7749821.85;458447.46;MS;Selvíria;74;0-0.1;3.76;21.5;9.481642352;4.4;31;8;2.8;16;17;52;35.8;87.8;41;NA;NA;NA;NA;NA;NA;NA;NA;NA
